기준 년코드,기준_분기_코드,상권_코드,상권_코드_명,행정동명,시군구명,총_생활인구_수,남성,여성,10대,20대,30대,40대,50대,60대_이상,00~06시,06~11시,11~14시,14~17시,17~21시,21~24시,월요일,화요일,수요일,목요일,금요일,토요일,일요일
2021,2,2110047,다산성곽길,다산동,중구,522685,251852,270834,58041,87576,102638,91848,67410,115173,137770,109607,63032,62401,83115,66761,75529,76401,75002,76230,76953,71795,70775
2021,2,2110046,버티고개,다산동,중구,812725,372360,440365,110243,111193,132230,129432,110168,219460,284512,179199,74011,62339,95422,117243,117529,117564,117734,117439,116662,111204,114595
2021,2,2110045,동대문역사문화공원역 5번,장충동,중구,372364,188199,184164,16943,72029,70948,70316,60638,81489,86485,83241,55674,53099,54682,39183,57140,57597,55761,57276,56314,45924,42350
2021,2,2110044,관성묘,장충동,중구,102198,54723,47475,5925,24344,20104,18200,15138,18486,14151,22743,19646,19478,17502,8678,16226,16515,15958,16459,16076,11149,9815
2021,2,2110043,충무초등학교,장충동,중구,565549,309050,256499,55113,200961,89846,73994,67465,78172,163306,127632,72846,66459,72068,63237,85466,87253,83994,85985,83875,70760,68216
2021,2,2110042,남산골공원옆,필동,중구,245947,130413,115533,22777,50912,43802,44039,39887,44532,40218,53231,44193,43689,42875,21743,37987,38764,37225,39442,38249,28013,26267
2021,2,2110041,남산케이블카,명동,중구,152274,74925,77349,19722,24511,30451,26862,21598,29128,33046,33375,24593,22855,23344,15061,22671,22495,22143,22620,22424,19925,19996
2021,2,2110040,중구회현체육센터(정화예술대남산캠퍼스),회현동,중구,101480,50442,51038,7842,12607,21691,21654,15617,22069,14432,23299,18546,18821,17519,8865,16081,16258,15614,16098,15709,11070,10651
2021,2,2110039,회현역 1번,회현동,중구,106883,51927,54957,8662,14266,21785,22539,16533,23101,17180,24031,18490,18940,18513,9728,16702,16988,16259,16820,16433,11926,11755
2021,2,2110038,경향신문사,소공동,중구,111972,55495,56478,11248,15270,26324,27178,18476,13476,8549,27364,26199,25207,19002,5651,19512,19951,18133,20119,18879,8250,7129
2021,2,2110037,신설동역 12번,숭인2동,종로구,827797,389659,438139,119189,107893,120107,120819,143501,216291,241048,169133,90691,90287,127618,109021,117291,117375,116676,116443,116805,119666,123544
2021,2,2110036,동묘앞역 3번,숭인2동,종로구,302143,156037,146106,16803,53534,53426,48624,53686,76068,59117,62747,50595,50699,48870,30114,42716,43468,43791,43569,43477,42010,43110
2021,2,2110035,동묘앞역 2번,숭인2동,종로구,1032250,521154,511096,89007,150691,157502,165660,200461,268930,289237,223973,124165,115645,147684,131545,148141,148395,147878,147900,148282,144378,147277
2021,2,2110034,창신1동주민센터,창신1동,종로구,295902,150507,145395,14049,39635,63779,62268,52078,64092,75235,64243,45107,41896,39384,30039,43669,45423,44785,44145,44072,38587,35221
2021,2,2110033,창신역 4번,숭인1동,종로구,658922,307875,351047,74310,93347,98114,101076,127582,164494,150633,136999,83304,83898,119222,84868,94650,94417,94527,94812,94559,93389,92570
2021,2,2110032,수족관거리,창신1동,종로구,98519,49820,48700,3714,12612,20531,21240,18716,21704,25950,21115,14984,13672,12723,10074,14690,15391,15168,14924,14901,12557,10890
2021,2,2110031,창신역 1번,창신3동,종로구,163678,73242,90436,24886,19827,25434,24924,27694,40912,36649,35040,20186,20493,30639,20670,22580,22485,22876,22520,22475,24619,26124
2021,2,2110030,동대문역 3번,창신1동,종로구,194603,89591,105012,12483,28392,23617,24733,41829,63549,49849,41621,24020,23640,31499,23973,27715,28027,28117,27778,27509,27504,27952
2021,2,2110029,동대문역 1번,창신2동,종로구,2527516,1165373,1362143,262095,369859,314533,335191,541384,704453,729410,524977,284307,274774,385590,328460,359695,359083,359714,359339,357137,362336,370214
2021,2,2110028,이화달팽이길,이화동,종로구,1556206,800626,755580,189896,251407,224046,208756,272671,409429,446449,340613,188910,175203,216665,188365,223068,224740,222818,222776,222346,217738,222720
2021,2,2110027,혜화역 1번,이화동,종로구,421537,184474,237063,46664,106377,71826,59082,56202,81386,109857,76973,49520,55350,78961,50875,56613,58927,60928,59711,59100,62956,63303
2021,2,2110026,종로5가역 4번,종로5.6가동,종로구,198021,108395,89625,13459,28734,28687,32441,40411,54289,26595,41092,38689,38950,35979,16716,30601,31403,30056,31574,31416,24146,18826
2021,2,2110025,충신시장옆,종로5.6가동,종로구,202278,108260,94018,15953,32904,31515,32447,39066,50393,41210,43582,33342,31806,32535,19800,30364,31054,30125,31322,30599,25461,23354
2021,2,2110024,혜회동주민센터,혜화동,종로구,355855,160788,195066,67405,70459,45994,55966,47771,68259,71049,74362,50955,50443,67136,41909,50651,51929,51195,50276,51208,50005,50593
2021,2,2110023,서울대병원,이화동,종로구,356472,161403,195069,23800,80638,68091,55638,52111,76194,71858,80745,55154,51904,58619,38193,55270,56643,54728,57332,56038,39552,36908
2021,2,2110022,경신고등학교,혜화동,종로구,603474,277167,326307,140184,109447,72997,95201,78424,107222,182671,135310,66955,61581,80734,76222,88215,89094,88385,89746,85744,80079,82210
2021,2,2110021,성균관대학교,혜화동,종로구,728289,339987,388301,102370,280786,82138,86113,77661,99224,177433,143370,90082,93556,129656,94191,101874,103213,103744,103582,102361,107211,106306
2021,2,2110020,서울국제고등학교,혜화동,종로구,1530724,715143,815581,248293,530791,158775,173929,153596,265338,454555,331678,175090,159732,214358,195309,219938,221815,219755,220977,215713,214490,218037
2021,2,2110019,창덕궁,종로1.2.3.4가동,종로구,215085,121302,93782,10236,37836,40236,42356,39223,45199,19915,42982,44173,47490,45370,15154,33752,34604,33387,35002,34696,24427,19216
2021,2,2110018,중앙고등학교,가회동,종로구,331943,171402,160540,56997,41126,58514,67134,50657,57513,67289,76206,53989,53639,48282,32538,50730,51612,50350,51550,51034,39039,37631
2021,2,2110017,정독도서관,가회동,종로구,287267,140039,147228,36885,40477,54701,55366,45605,54235,56154,58493,48535,48459,48311,27316,41119,42608,42758,42592,42195,38822,37172
2021,2,2110016,평창동동측,평창동,종로구,25581,11111,14468,5468,733,2628,4101,5374,7277,7242,6197,2972,2674,3484,3013,3434,3398,3656,3329,3327,4110,4326
2021,2,2110015,청와대사랑채,청운효자동,종로구,41419,21341,20079,3321,7038,7424,8442,6881,8315,5157,9049,7348,7340,8487,4040,5954,5985,6124,6168,6227,5595,5367
2021,2,2110014,경복고등학교,청운효자동,종로구,51199,27637,23562,9970,7268,7105,9585,7669,9602,5056,12673,9870,9508,9872,4220,7504,7599,7749,7700,7692,6506,6450
2021,2,2110013,체부동홍종문가옥,사직동,종로구,197482,83629,113853,32028,27584,32036,34537,28106,43189,44064,39375,26785,26299,36330,24629,27884,28074,28046,28337,28229,28578,28335
2021,2,2110012,성곡미술관,사직동,종로구,456507,207616,248891,41457,60134,90447,93836,71220,99413,83931,102376,76254,73017,77607,43323,71596,71070,67417,71863,70695,51615,52252
2021,2,2110011,청운초등학교,청운효자동,종로구,45249,23422,21826,10622,5921,4723,8484,6510,8990,11621,11185,6208,5371,6026,4839,6767,6747,6681,6699,6661,5758,5936
2021,2,2110010,평창동서측,평창동,종로구,448792,189122,259669,88206,45207,53557,69435,73364,119022,109413,93264,55060,54846,77353,58857,64784,64991,64549,64627,63957,63190,62694
2021,2,2110009,자하문터널,부암동,종로구,202745,95803,106942,28690,24258,25938,37628,32784,53447,59561,43169,22318,21689,29676,26332,28073,28444,28876,28571,28681,29951,30149
2021,2,2110008,배화여자대학교(박노수미술관),청운효자동,종로구,1427282,602367,824916,280208,181495,209375,261252,202922,292030,446127,307370,156650,141808,191499,183827,204414,204344,204766,205270,201145,202375,204970
2021,2,2110007,사직공원(한국사회과학도서관),사직동,종로구,378019,173711,204308,74748,42699,51039,69827,52990,86716,114691,80461,38785,36634,55249,52200,53419,54288,53542,53253,52657,53771,57092
2021,2,2110006,부암동주민센터,부암동,종로구,12371,5846,6525,1710,715,944,2638,1909,4455,2911,2929,1489,1530,1974,1540,1612,1703,1727,1646,1641,1898,2143
2021,2,2110005,세검정,부암동,종로구,255742,109330,146411,42009,27864,32735,40615,43859,68660,67663,50886,28672,28703,42525,37293,36145,36231,36663,36169,35997,36986,37551
2021,2,2110004,대신고등학교,무악동,종로구,325489,153947,171541,60929,38016,44529,52918,48141,80955,66170,65141,41281,44310,64676,43910,46825,47903,46939,47193,46212,45389,45028
2021,2,2110003,세검정초등학교,부암동,종로구,307470,141100,166371,56806,35206,33784,50912,47275,83486,98759,64517,30960,29984,42835,40415,43640,43229,44246,43738,43575,44332,44713
2021,2,2110002,독립문역 1번,무악동,종로구,294330,136666,157664,54426,38630,35286,42077,43935,79977,67447,61450,35890,38001,51953,39591,42887,42646,42831,43245,42303,40616,39802
2021,2,2110001,이북5도청사,평창동,종로구,185240,84329,100911,32151,20399,18232,29526,31574,53360,49211,40389,21067,21093,29198,24282,25921,25919,26196,25935,25499,27531,28240
2021,1,1001496,강남 마이스 관광특구,삼성1동,강남구,88025,44225,43800,5063,18782,25537,19251,10641,8750,6058,17186,20113,21007,18870,4790,13456,14127,14243,14019,13307,10139,8735
2021,1,1001495,잠실 관광특구,오륜동,송파구,2941031,1439114,1501917,261126,648879,706733,481139,377465,465687,537235,561684,440800,471315,613332,316664,417800,425904,431356,422804,421178,422680,399309
2021,1,1001494,종로?청계 관광특구,종로1.2.3.4가동,종로구,3556483,1974319,1582164,94895,570761,683932,681617,678300,846979,403185,707871,748106,765932,678953,252436,562758,598052,595320,568066,543612,393279,295396
2021,1,1001493,동대문패션타운 관광특구,광희동,중구,2938219,1430285,1507934,95286,549776,774024,585594,436125,497414,676711,590574,423778,409631,467235,370288,451596,480869,470178,455747,439421,344674,295735
2021,1,1001492,명동 남대문 북창동 다동 무교동 관광특구,소공동,중구,3409654,1780241,1629411,77920,599597,898267,799906,544553,489410,186650,750301,851391,843927,627064,150320,562604,602142,600727,566321,530819,306705,240336
2021,1,1001491,이태원 관광특구,이태원1동,용산구,1498299,751702,746599,86377,342230,354913,247846,200075,266860,297239,288796,211389,230520,300381,169974,208801,211093,213642,212806,215670,223433,212854
2021,1,2130326,고덕 골목형상점가,고덕2동,강동구,149189,68619,80571,24804,15244,26861,27337,21885,33056,34511,32274,18691,18713,26197,18804,21247,21324,21468,21358,21197,21381,21214
2021,1,2130325,명일전통시장,명일1동,강동구,191821,86522,105300,33853,20334,25656,31367,30009,50601,36238,37128,26516,28118,39543,24277,27216,27551,27698,27402,27302,27549,27101
2021,1,2130324,길동복조리시장,길동,강동구,369539,170808,198731,59766,40899,48762,57663,59252,103197,100585,73969,42766,43981,61982,46254,51460,50758,50934,51214,52046,55625,57503
2021,1,2130323,둔촌역전통시장,성내3동,강동구,302147,146812,155335,46827,38311,40161,47207,51000,78640,97500,60626,32317,30900,41971,38831,43602,43520,43227,43389,43365,43042,42001
2021,1,2130322,고분다리전통시장,천호3동,강동구,312732,151114,161618,50375,38996,46288,45022,50869,81182,85067,63352,35589,35430,52229,41065,43918,42999,42911,43744,44102,46893,48164
2021,1,2130321,장신구 특화거리 상점가,성내1동,강동구,207016,99759,107256,34414,26840,32887,34467,32588,45823,40160,43045,30143,30749,39227,23694,29787,29654,29712,29735,29693,29233,29202
2021,1,2130320,암사종합시장,암사1동,강동구,307299,141970,165329,38890,41090,51749,45401,49180,80988,65830,57158,40418,43918,61885,38092,43333,42921,42799,42710,42588,46478,46470
2021,1,2130319,성내전통시장,성내2동,강동구,814552,374947,439605,129287,95060,126640,129278,122013,212273,207447,162055,95993,98880,144559,105615,113141,112313,111964,113325,113184,122491,128132
2021,1,2130318,로데오거리상점가,천호2동,강동구,383891,176494,207398,34914,79304,72182,58347,58007,81137,57381,64924,56605,67052,95606,42326,52751,53340,53750,53019,53959,60264,56809
2021,1,2130317,마천중앙시장,마천2동,송파구,381726,180727,201000,52335,38536,47749,56843,65982,120282,93737,72989,45980,49088,70226,49707,53171,53165,53013,52838,53415,57683,58440
2021,1,2130316,마천시장,마천2동,송파구,44608,21013,23596,5952,4821,5420,6763,7878,13775,12068,8759,5082,5158,7428,6115,6317,6347,6350,6280,6404,6543,6368
2021,1,2130315,문정동 로데오거리 상점가(문정동 로데오거리),문정1동,송파구,507518,249504,258014,66969,84213,101389,79914,75823,99210,115515,104780,69993,71349,88202,57678,75353,75346,74556,73833,72561,68165,67703
2021,1,2130314,풍납시장,풍납1동,송파구,1549586,709120,840467,220390,180933,237864,230539,251918,427941,385031,312143,186448,186419,274327,205219,218547,217752,217746,218936,218370,227797,230438
2021,1,2130313,방이시장,방이2동,송파구,998948,460250,538698,135245,154809,205891,161363,134845,206796,273834,209296,113598,113630,159184,129407,142696,141973,142244,141800,140317,143959,145959
2021,1,2130312,석촌시장,석촌동,송파구,385502,182494,203009,56395,53299,76893,65063,57423,76430,80453,73471,52774,54875,76235,47694,54980,54522,54800,54426,54413,56378,55982
2021,1,2130311,새마을시장,잠실본동,송파구,871253,403729,467525,141339,131684,150884,153629,119991,173726,197117,165954,108847,118983,172722,107629,123087,123337,124895,123990,123737,128797,123408
2021,1,2130310,강남개포시장,개포2동,강남구,168148,76791,91357,36032,16931,18885,29835,26380,40085,11880,30727,32728,37596,42075,13141,23701,24285,24959,24363,24169,24510,22162
2021,1,2130309,은마종합상점가,대치2동,강남구,45974,21350,24624,16361,4180,3584,8701,6320,6828,6502,8089,7465,8655,10636,4629,6641,6741,6640,6697,6575,6784,5895
2021,1,2130308,청담삼익시장,청담동,강남구,33075,16059,17016,3129,5003,7806,6675,4948,5514,6759,7127,5040,4940,5472,3738,4878,5064,5107,5019,4989,4370,3649
2021,1,2130307,도곡시장,역삼2동,강남구,180740,81506,99236,57796,15649,17473,43362,23936,22524,29720,33631,24284,28826,39827,24452,25168,25693,25804,25221,24844,27346,26663
2021,1,2130306,강남언주로,역삼1동,강남구,155262,78394,76868,7377,34539,50077,27834,18547,16887,36924,34314,22746,21904,23121,16252,23615,24214,23742,23317,22118,19244,19013
2021,1,2130305,논현종합시장,논현2동,강남구,37483,19655,17828,2779,7446,10327,7414,4224,5293,6541,8060,5849,5976,6970,4089,5676,5702,5697,5590,5509,4720,4589
2021,1,2130304,신사상가,압구정동,강남구,31072,13396,17676,9566,2405,2827,5496,3924,6854,10835,6802,3227,2827,3530,3850,4518,4528,4515,4504,4514,4300,4192
2021,1,2130303,영동전통시장,논현1동,강남구,383907,190082,193824,19060,88183,95298,73820,47900,59646,68428,73094,56423,58157,82922,44883,56922,59125,58884,58056,56957,49998,43966
2021,1,2130302,강남시장(강남구 강남시장),신사동,강남구,38648,18590,20057,2737,9827,9562,7157,4819,4546,4892,7113,6940,7403,8865,3434,5753,6136,6129,5953,5825,4891,3960
2021,1,2130301,양재시장,양재1동,서초구,49491,24917,24574,4706,7729,12093,9438,6081,9443,7781,10038,8299,8671,9920,4784,7733,7906,7918,7666,7350,5718,5200
2021,1,2130300,강남터미널지하도상점가3구역,반포4동,서초구,39655,16935,22720,4829,6947,6980,7398,6388,7113,1769,6674,8351,9569,10561,2732,5601,5772,5907,5665,5714,5945,5052
2021,1,2130299,엔터식스 강남점,반포4동,서초구,36812,15857,20955,5369,5809,6505,7166,5604,6362,3295,6152,7414,8347,8852,2751,5103,5274,5331,5153,5252,5670,5031
2021,1,2130298,강남터미널지하도상점가2구역,반포4동,서초구,54984,24189,30793,7307,9719,9808,9554,8576,10018,1619,8961,11799,13715,15208,3684,7740,7983,8145,7817,8003,8334,6962
2021,1,2130297,강남터미널지하도상점가1구역,반포4동,서초구,76087,34594,41493,11332,12773,13178,12998,11615,14189,2598,12470,15915,18615,21026,5464,10772,11101,11290,10858,11175,11429,9463
2021,1,2130296,남부종합시장,방배본동,서초구,71317,33028,38289,13521,8439,9557,14048,10312,15440,20346,15003,8230,7880,10921,8938,10167,10186,10154,10112,10088,10305,10305
2021,1,2130295,인헌시장(원당종합시장),인헌동,관악구,327871,149156,178713,33493,68051,66004,44402,43639,72283,62963,57088,40395,47296,73963,46165,45827,45776,45861,45586,45224,49481,50116
2021,1,2130294,관악중부시장,행운동,관악구,258125,119733,138392,36152,43574,40712,38949,32934,65805,47823,51090,37675,40601,51878,29060,36510,36280,36448,36407,36691,38100,37690
2021,1,2130293,봉천중앙시장,중앙동,관악구,58244,27692,30551,5686,12849,10587,7983,7525,13615,7714,11002,9392,10349,13753,6035,8268,8250,8272,8177,8304,8748,8223
2021,1,2130292,봉천현대시장,은천동,관악구,74435,34092,40343,12941,9444,13443,12276,8824,17509,12667,13497,10990,12265,16861,8156,10145,10093,10032,10150,10202,12110,11703
2021,1,2130291,봉천제일종합시장,청룡동,관악구,46120,21779,24342,4179,12273,8542,5677,5860,9589,11235,9100,5253,5476,8619,6438,6402,6374,6415,6369,6304,6953,7302
2021,1,2130290,영림시장,청룡동,관악구,648620,303032,345587,60804,158260,109954,85274,84596,149733,153856,129639,77512,80556,120569,86489,93194,93503,94001,92962,91551,91927,91479
2021,1,2130289,봉일시장,은천동,관악구,44767,20945,23821,5222,8454,7980,6682,6120,10309,8273,7894,5686,6525,10077,6312,6325,6242,6268,6308,6241,6718,6666
2021,1,2130288,신림현대종합상가,서림동,관악구,27400,14034,13366,2519,5710,4904,4091,3642,6533,7243,4918,3035,3245,5077,3879,3899,3905,3853,3810,3784,4039,4109
2021,1,2130287,삼성동 시장(삼성동시장),삼성동,관악구,247243,132197,115045,19763,60131,42782,34389,31989,58190,54436,44954,30656,33172,49749,34275,35069,34901,35138,34862,34634,36255,36385
2021,1,2130286,신신림시장(삼성동시장),삼성동,관악구,51616,27981,23636,4117,12581,8912,7212,6550,12246,12381,9288,5804,6095,10356,7690,7269,7232,7279,7229,7174,7624,7809
2021,1,2130285,서원동상점가,서원동,관악구,661544,331130,330414,47134,225871,136406,84133,72218,95779,83435,112028,88868,111215,180397,85603,93037,95576,95717,94043,95655,98988,88527
2021,1,2130284,관악종합시장(신원시장),신원동,관악구,65201,31295,33906,4352,17764,13385,9016,7741,12942,15050,11240,7432,8856,13586,9037,8825,8827,8892,8877,8868,10417,10492
2021,1,2130283,신원시장,신원동,관악구,962291,469055,493238,59075,275030,198330,124205,119735,185916,199353,171531,114005,132845,209808,134751,132362,132027,133140,132399,133518,150320,148528
2021,1,2130282,난곡 골목형상점가,난곡동,관악구,122677,57375,65302,16162,15900,18006,18789,19405,34415,29467,24401,14670,15073,22659,16407,17015,16932,16775,16974,17055,18656,19271
2021,1,2130281,우림시장,난곡동,관악구,50550,23485,27065,6731,6588,7436,7694,7984,14117,10612,10282,6351,7032,9898,6376,6937,6906,6882,6954,6954,7849,8065
2021,1,2130280,신림종합시장,신사동,관악구,38506,18073,20433,3359,8090,7644,5122,5243,9047,9827,7465,4428,4747,6966,5074,5363,5248,5272,5295,5287,5839,6201
2021,1,2130279,관악신사시장,신사동,관악구,437181,209252,227929,36183,99672,90115,54551,59291,97368,133937,89204,42773,42711,65666,62890,61618,61274,61054,61566,60915,63975,66776
2021,1,2130278,미성동 도깨비시장 골목형상점가,미성동,관악구,266391,122471,143918,46672,35733,37628,42907,39423,64025,75244,52987,30482,29915,43623,34140,37316,36494,36236,36999,37619,40364,41361
2021,1,2130277,조원동 펭귄시장(신림중앙시장),조원동,관악구,236801,115589,121212,26411,48978,42792,33957,33628,51034,64553,48977,26595,26006,38873,31795,33481,33045,33077,33224,33161,34938,35877
2021,1,2130276,신림중앙시장(조원동 펭귄시장),조원동,관악구,57525,28019,29506,6075,13208,11066,8068,7459,11651,18863,12224,5261,4828,7869,8482,8298,8212,8172,8205,8165,8082,8393
2021,1,2130275,강남골목시장,조원동,관악구,213563,112896,100668,13187,44810,49394,35650,31639,38883,65865,44402,20607,21632,30798,30260,31267,32374,32261,31996,30948,27605,27113
2021,1,2130274,사당1동먹자골목상점가(사당1동먹자골목),사당1동,동작구,353524,172883,180640,25025,78604,68603,48035,51096,82160,62239,63978,48638,54333,82075,42262,51341,52615,52684,51783,51904,49194,44001
2021,1,2130273,남성사계시장(남성시장),사당2동,동작구,882680,401392,481288,143945,111151,126123,126403,138933,236126,123435,148650,132429,155561,214149,108457,122373,120817,123005,122478,123838,135784,134387
2021,1,2130272,사당시장,사당4동,동작구,39670,18335,21336,3912,7299,7162,6694,5134,9470,7756,7855,5402,5949,7993,4715,5600,5593,5534,5616,5599,5863,5865
2021,1,2130271,남성역골목시장,사당4동,동작구,352273,160299,191973,40921,54643,60599,58386,48711,89010,69253,64717,41926,45628,75893,54853,49200,49825,49249,49367,49338,52373,52919
2021,1,2130270,흑석시장,흑석동,동작구,80952,37169,43784,9040,14124,12133,12053,12156,21447,14148,16018,11778,12727,16850,9430,11626,11752,11839,11743,11814,11588,10590
2021,1,2130269,강남시장(동작구 강남시장),상도1동,동작구,47313,23073,24241,7625,9925,6334,6198,6215,11017,13876,8565,5314,5743,8050,5765,6636,6489,6519,6480,6417,7225,7547
2021,1,2130268,상도전통시장,상도1동,동작구,530258,241790,288468,75242,96776,70511,66250,75796,145683,122916,110244,64951,70105,97577,64465,73561,73261,73581,73622,74206,80553,81473
2021,1,2130267,본동인정시장(기능상실),노량진1동,동작구,100596,47069,53528,12633,14099,18439,16163,15606,23656,20414,21090,14615,14738,18914,10824,13665,13396,13559,13881,13888,15865,16342
2021,1,2130266,만양로상점가,노량진1동,동작구,81995,47460,34535,4599,32282,18586,8047,6984,11497,18640,15283,10934,11316,15694,10127,11898,12046,12047,12101,11958,11383,10562
2021,1,2130265,노량진중앙시장,노량진1동,동작구,73625,43171,30455,4059,31126,17131,7050,5499,8762,14740,13707,10652,11166,14992,8370,10664,10766,10775,10752,10608,10378,9681
2021,1,2130264,상도약수골목형상점가,상도4동,동작구,368791,164729,204062,74149,46783,62485,54611,46512,84251,88881,76611,43193,47831,66051,46225,50992,49941,50279,50806,50603,57054,59117
2021,1,2130263,신노량진시장(기능상실),노량진2동,동작구,26142,12452,13690,1925,4044,4556,3687,4347,7581,6212,5009,3054,3280,4978,3608,3736,3686,3711,3707,3728,3776,3797
2021,1,2130262,상도도깨비 골목형상점가,상도2동,동작구,363391,165303,198089,43973,57856,62359,51125,52529,95548,97001,72480,39541,39845,62952,51573,50981,50560,50814,50905,50843,54031,55256
2021,1,2130261,성대전통시장(성대시장),상도3동,동작구,423225,188028,235198,47819,71295,70295,63157,60500,110160,81877,74156,53577,61830,92701,59084,60123,60389,59995,59853,59552,62254,61061
2021,1,2130260,신대방1동골목상권,신대방1동,동작구,94978,44016,50962,10243,14915,16360,15150,15867,22441,24217,18509,12047,12225,16835,11146,13133,12974,12997,13093,13202,14570,15008
2021,1,2130259,대신시장,신길1동,영등포구,104649,49155,55494,13551,13346,16341,16137,16525,28749,20646,19205,14693,16025,21663,12417,14983,14857,14780,14930,14828,15313,14956
2021,1,2130258,영진시장A동,신길6동,영등포구,38577,17855,20722,6371,5029,6871,6273,5930,8102,9725,7795,4471,4420,6905,5261,5372,5257,5263,5314,5380,5881,6110
2021,1,2130257,영등포시장기계공구상가,영등포동,영등포구,145250,81550,63700,4369,45006,39869,19606,17756,18645,32788,30688,19218,19950,26079,16527,20431,20351,20547,20359,20440,22056,21066
2021,1,2130256,신동시장,신길3동,영등포구,30103,14119,15984,4079,3617,4752,5188,5136,7331,5972,5838,3984,4436,6090,3781,4284,4205,4201,4219,4227,4489,4480
2021,1,2130255,영등포전통시장,영등포동,영등포구,307381,170614,136766,11969,77839,73601,41994,46553,55425,72326,62068,41104,42853,53646,35386,43774,44086,44191,43799,43421,45363,42746
2021,1,2130254,남서울상가,영등포동,영등포구,20652,11480,9172,891,4543,4028,2798,3725,4667,4794,3885,2825,3039,3729,2380,2919,2969,2969,2946,2930,3079,2840
2021,1,2130253,영신상가(제일상가),영등포동,영등포구,23215,12902,10313,996,5376,4593,3172,4066,5015,5191,4329,3199,3474,4366,2656,3257,3312,3323,3294,3295,3502,3230
2021,1,2130252,영등포로타리지하도상점가,영등포동,영등포구,44174,22279,21896,2461,11641,9246,6521,6632,7673,5758,7812,7680,8842,10306,3775,6079,6191,6299,6149,6280,6995,6182
2021,1,2130251,영등포시장지하도상점가,영등포동,영등포구,37707,20927,16780,1613,10027,7771,5294,5992,7011,7443,6859,5314,5927,7948,4215,5176,5261,5330,5270,5366,5883,5423
2021,1,2130250,삼구시장(로타리상가),영등포동,영등포구,23215,12902,10313,996,5376,4593,3172,4066,5015,5191,4329,3199,3474,4366,2656,3257,3312,3323,3294,3295,3502,3230
2021,1,2130249,동남상가,영등포동,영등포구,22143,12198,9945,1040,4695,4423,3081,3903,5000,5258,4244,2965,3174,3924,2580,3148,3205,3195,3173,3146,3255,3021
2021,1,2130248,영등포역지하도상점가,영등포본동,영등포구,25731,13069,12662,1537,5375,5250,4232,4158,5177,3281,5195,4390,4835,5668,2363,3710,3788,3806,3733,3745,3648,3302
2021,1,2130247,우리시장,대림1동,영등포구,392263,185554,206710,43332,45118,65849,60575,62407,114981,108846,79213,43179,43345,65434,52249,54401,53568,53444,54730,55076,59499,61545
2021,1,2130246,영등포청과시장(조광시장),당산1동,영등포구,707550,348710,358840,85893,107319,138959,110710,102749,161919,193917,153160,85022,82161,106284,87008,101195,101506,100742,100173,99303,102426,102206
2021,1,2130245,영일시장,문래동,영등포구,218558,102551,116007,19365,40919,48155,40997,32290,36830,31089,41962,40208,43829,43210,18260,31837,32235,32384,31787,31341,31029,27945
2021,1,2130244,대림중앙시장,대림2동,영등포구,275660,134959,140702,19070,26393,43017,46852,63467,76860,74356,53336,31524,32285,47697,36464,38200,37497,37515,38020,38475,41424,44528
2021,1,2130243,도림시장,도림동,영등포구,22299,11045,11254,2186,3338,4128,3819,3607,5222,6600,4620,2316,2217,3477,3070,3135,3112,3116,3117,3103,3248,3468
2021,1,2130242,대림중앙 골목형상점가,대림2동,영등포구,283586,137932,145654,23307,27886,45206,51600,59257,76328,67880,54975,34439,36189,53750,36353,38999,38248,38271,38988,39581,43460,46036
2021,1,2130241,선유도역 골목형상점가,양평2동,영등포구,326452,165685,160767,34286,60727,75759,59996,44825,50860,69250,67076,47201,46392,57893,38640,48947,49653,49859,48587,47864,41214,40325
2021,1,2130240,영등포유통상가,당산1동,영등포구,28737,14373,14364,2302,4663,5978,5409,4778,5607,4274,6245,5132,5148,5320,2616,4400,4508,4434,4369,4227,3505,3296
2021,1,2130239,양남시장,양평1동,영등포구,29688,14795,14893,2440,4784,6867,5948,4514,5135,4187,6260,5566,5637,5547,2489,4579,4645,4633,4542,4408,3643,3238
2021,1,2130238,은행나무시장,시흥5동,금천구,280853,129316,151537,42899,32379,38053,41356,45462,80703,65386,55658,35875,38174,51395,34364,39287,38597,38775,39202,39385,42499,43110
2021,1,2130237,박미시장(기능상실),시흥3동,금천구,20729,10875,9854,2527,2360,3575,3532,3566,5169,5021,4372,2657,2677,3503,2500,2969,2990,2997,2985,3012,2897,2877
2021,1,2130236,비단길현대시장(현대시장),시흥1동,금천구,622675,290902,331773,63912,80020,88037,94959,110430,185316,181124,121200,65765,67058,100130,87397,87404,87333,87294,87291,87826,92152,93375
2021,1,2130235,대명여울빛거리시장(대명시장),시흥1동,금천구,152447,72846,79601,17547,22337,22123,23618,26618,40205,17938,23657,24199,30483,39391,16779,21811,21810,22176,21844,22131,23026,19649
2021,1,2130234,푸른터시장(기능상실),독산3동,금천구,74002,35845,38157,7284,11519,15491,11885,12946,14877,26096,15620,6321,5724,9218,11023,10613,10590,10707,10646,10548,10351,10546
2021,1,2130233,남문시장,독산3동,금천구,325204,161965,163241,26155,45075,56549,51129,62481,83814,72953,65428,40764,42397,60502,43160,45923,46013,46313,46109,46103,47187,47556
2021,1,2130232,독산동 맛나는거리상점가(독산동 맛나는거리),독산4동,금천구,158735,78714,80022,12493,25512,30839,26720,29127,34046,39698,30604,19683,20375,28338,20041,22718,22446,22345,22332,22359,23658,22878
